id,lat,lng,city,type_,url,live
1,37.7612,-122.4349,San Francisco,A,/-_VOJgsVJ0E?si=bHXtsqUsDNZaorXI&amp;controls=0
2,37.803,-122.40123,San Francisco,B,0aF8elLpiMo
3,37.7874,-122.3885,San Francisco,C,CXYr04BWvmc
4,37.8057,-122.451755,San Francisco,D,https://www.parksconservancy.org/parks/park-web-cams,false
